Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death,IsFemale,Occupation_code_0,Occupation_code_1,Occupation_code_2,Occupation_code_3,Occupation_code_4,Occupation_code_5,Occupation_code_6,Occupation_code_7,Occupation_code_8,Occupation_code_9,Occupation_code_10,Occupation_death_mean_age,Age Group,job_safety_level
Q12113,Hugo Pratt,Italian comic book creator,Male,Italians,Artist,1927,1995.0,natural causes,68.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q12614,Ivo Lapenna,law professor from Yugoslavia,Male,United Kingdom; Yugoslavia,Teacher,1909,1987.0,natural causes,78.0,0,0,0,0,0,0,0,0,0,1,1,1,68.8,2,2
Q12747,Lance Tingay,"British sports journalist and writer, member of the International Tennis Hall of Fame",Male,United Kingdom,Athlete,1915,1990.0,natural causes,75.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q12780,Rashad Khalifa,Egyptian-American biochemist,Male,United States Of America,Researcher,1935,1990.0,homicide,55.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q12807,Umberto Eco,"Italian semiotician, essayist, philosopher, literary critic, and novelist",Male,Italy; Kingdom Of Italy,Artist,1932,2016.0,natural causes,84.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q12878,Tron Øgrim,"Norwegian journalist, author and politician (1947-2007)",Male,Norway,Artist,1947,2007.0,natural causes,60.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q12903,Hisashi Inoue,Japanese playwright,Male,Japan,Artist,1934,2010.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q12915,Amata Kabua,former President of the Marshall Islands (1928-1996),Male,Marshall Islands,Politician,1928,1996.0,natural causes,68.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q12940,Jacques Chaban-Delmas,82nd Prime Minister of France (1915-2000),Male,France,Politician,1915,2000.0,natural causes,85.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q12946,Michel Rocard,French politician (1930-2016),Male,France,Politician,1930,2016.0,natural causes,86.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q12957,Raymond Barre,85th Prime Minister of France (1924-2007),Male,France,Politician,1924,2007.0,natural causes,83.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q12976,Baudouin I of Belgium,Fifth King of the Belgians,Male,Belgium,Sovereign,1930,1993.0,natural causes,63.0,0,0,0,0,0,0,1,0,0,1,0,1,68.0,1,2
Q13407,Willem Duys,"Dutch radio and television presenter, commentator, tennis player and music producer",Male,Kingdom Of The Netherlands,Athlete,1928,2011.0,natural causes,83.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q13484,Laurent Fignon,French professional road bicycle racer,Male,France,Athlete,1960,2010.0,natural causes,50.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q13888,Luchino Visconti,"Italian theatre, opera and cinema director",Male,Italy; Kingdom Of Italy,Artist,1906,1976.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q14039,German Goldenshteyn,Moldovian musician,Male,United States Of America,Clarinetist,1934,2006.0,natural causes,72.0,0,0,0,0,0,0,1,0,0,1,1,1,72.0,2,2
Q14100,Klara Dan von Neumann,Hungarian computer scientist,Female,Hungary,Athlete,1911,1963.0,suicide,52.0,1,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q14254,Karen Spärck Jones,British computer scientist,Female,United Kingdom,Researcher,1935,2007.0,natural causes,72.0,1,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q14341,Cozy Powell,English rock drummer,Male,United Kingdom,Drummer,1947,1998.0,accident,51.0,0,0,0,0,0,0,1,0,1,0,0,0,46.1,1,1
Q14345,Roh Moo-hyun,9th President of the Republic of Korea (1946-2009),Male,South Korea,Politician,1946,2009.0,suicide,63.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q14356,Park Chung-hee,Korean Army general and the leader of South Korea from 1961 to 1979,Male,South Korea,Politician,1917,1979.0,homicide,62.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q14541,Terry Callier,"American jazz, soul and folk guitarist and singer-songwriter",Male,United States Of America,Artist,1945,2012.0,natural causes,67.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q14837,Louis Leakey,British archaeologist and naturalist whose work was important in establishing human evolutionary development in Africa,Male,Kenya,Researcher,1903,1972.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q14972,Bill Raisch,American dancer and actor,Male,United States Of America,Artist,1905,1984.0,natural causes,79.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q15056,Jean-Luc Dehaene,Belgian former prime minister (1940-2014),Male,Belgium,Politician,1940,2014.0,natural causes,74.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q15451,W. D. Hamilton,British evolutionary biologist (1936-2000),Male,United Kingdom,Researcher,1936,2000.0,natural causes,64.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q15866,Curtis LeMay,American general and politician,Male,United States Of America,Air force officer,1906,1990.0,natural causes,84.0,0,0,0,0,0,0,1,0,1,0,0,1,84.0,2,2
Q15869,Freddie Mercury,"British singer, songwriter, record producer and graphic designer (1946-1991)",Male,United Kingdom,Artist,1946,1991.0,natural causes,45.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q15897,Amy Winehouse,English singer and songwriter,Female,United Kingdom,Artist,1983,2011.0,accident,28.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q15969,Jean Améry,Austrian-born essayist and Holocaust survivor (1912-1978),Male,Austria,Artist,1912,1978.0,suicide,66.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q15988,"Grand Duke Jean I, Grand Duke of Luxembourg",Monarch of Luxembourg,Male,Luxembourg,Politician,1921,2019.0,natural causes,98.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q16345,Leonard Nimoy,"American actor, film director, poet, musician and photographer (1931-2015)",Male,United States Of America,Artist,1931,2015.0,natural causes,84.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q16349,DeForest Kelley,American actor (1920-1999),Male,United States Of America,Artist,1920,1999.0,natural causes,79.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q16389,Charles K. Kao,Hong Kong-British-American physicist,Male,United States Of America; United Kingdom,Researcher,1933,2018.0,natural causes,85.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q16472,Robert Mitchum,"American film actor, author, composer and singer (1917-1997)",Male,United States Of America,Artist,1917,1997.0,natural causes,80.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q16493,Beatrice Helen Worsley,First female computer scientist in Canada,Female,Canada,Researcher,1922,1972.0,natural causes,50.0,1,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q16849,Matti Nykänen,Finnish ski jumper (1963-2019),Male,Finland,Athlete,1963,2019.0,natural causes,56.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q16873,Juan Carlos Onetti,Uruguayan novelist,Male,Spain; Uruguay,Artist,1909,1994.0,natural causes,85.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q16977,Deng Xiaoping,"Chinese politician, paramount leader of the People's Republic of China from 1978 until his retirement in 1992",Male,People'S Republic Of China,Politician,1904,1997.0,natural causes,93.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q17141,Harvey Milk,American politician who became a martyr in the gay community (1930-1978),Male,United States Of America,Politician,1930,1978.0,homicide,48.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q17163,Johan Cruyff,"Dutch association football player, then coach (1947-2016)",Male,Kingdom Of The Netherlands,Athlete,1947,2016.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q17455,John von Neumann,Hungarian-American mathematician and polymath,Male,Hungary; United States Of America; Austria-Hungary,Researcher,1903,1957.0,natural causes,54.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q17520,Kathleen Antonelli,Irish computer programmer,Female,Ireland; United States Of America,Researcher,1921,2006.0,natural causes,85.0,1,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q17579,Tsutomu Yamaguchi,Japanese national,Male,Japan,Researcher,1916,2010.0,natural causes,94.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q18066,Eduard Uspensky,Russian writer,Male,Russia; Soviet Union,Artist,1937,2018.0,natural causes,81.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q18227,Forrest J Ackerman,American collector of science fiction books and movie memorabilia (1916-2008),Male,United States Of America,Artist,1916,2008.0,natural causes,92.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q18301,Li Peng,former Premier of the People's Republic of China (1928-2019),Male,People'S Republic Of China; Republic Of China (1912–1949),Politician,1928,2019.0,natural causes,91.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q19063,Pál Turán,Hungarian mathematician,Male,Hungary; Austria,Researcher,1910,1976.0,natural causes,66.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q19152,Szeto Wah,Hong Kong politician and teacher (1931-2011),Male,People'S Republic Of China; British Hong Kong,Politician,1931,2011.0,natural causes,80.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q19198,Chester Bennington,American singer-songwriter,Male,United States Of America,Artist,1976,2017.0,suicide,41.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q19837,Steve Jobs,American entrepreneur and co-founder of Apple Inc.,Male,United States Of America,Researcher,1955,2011.0,natural causes,56.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q19878,Muammar Gaddafi,"Libyan revolutionary, politician and political theorist (1942-2011)",Male,Libya,Artist,1942,2011.0,homicide,69.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q20021,Antonina Makarova,Soviet executioner and war criminal,Female,Soviet Union; Lokot Autonomy; Russian Soviet Federative Socialist Republic,Executioner,1920,1979.0,unnatural death,59.0,1,0,0,0,0,0,1,1,0,0,0,0,52.2,1,1
Q21209,Claus Schenk Graf von Stauffenberg,German army officer and aristocrat,Male,Germany,Military personnel,1907,1944.0,capital punishment,37.0,0,0,0,0,0,0,0,0,1,1,1,0,51.9,0,1
Q22677,Michael S. Hart,"American author, founder of Project Gutenberg",Male,United States Of America,Researcher,1947,2011.0,natural causes,64.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q23357,Abraham Maslow,American psychologist,Male,United States Of America,Teacher,1908,1970.0,natural causes,62.0,0,0,0,0,0,0,0,0,0,1,1,1,68.8,1,2
Q23386,John McEwen,"Australian politician, 18th Prime Minister of Australia (1900-1980)",Male,Australia,Politician,1900,1980.0,suicide,80.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q23412,Roy Raymond,"American businessman, founder of Victoria's Secret",Male,United States Of America,Entrepreneur,1947,1993.0,suicide,46.0,0,0,0,0,0,0,0,0,1,0,1,0,69.8,1,2
Q23481,Friedrich Dürrenmatt,Swiss author and dramatist (1921-1990),Male,Switzerland,Artist,1921,1990.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q23505,George H. W. Bush,41st president of the United States (1924-2018),Male,United States Of America,Politician,1924,2018.0,natural causes,94.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q23543,Selena Quintanilla,"American singer, songwriter, actress, and fashion designer (1971-1995)",Female,United States Of America,Artist,1971,1995.0,homicide,24.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q23842,Jean Gabin,"French actor, recording artist",Male,France,Artist,1904,1976.0,natural causes,72.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q23884,Lou Costello,American actor and comedian,Male,United States Of America,Artist,1906,1959.0,natural causes,53.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q23943,Rod Hundley,American professional basketball player and television broadcaster,Male,United States Of America,Athlete,1934,2015.0,natural causes,81.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q23945,Ana Cristina Cesar,Brazilian poet and translator,Female,Brazil,Artist,1952,1983.0,suicide,31.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q23953,Maria Bard,German actress,Female,Germany,Artist,1900,1944.0,suicide,44.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q24043,Alan Nunnelee,U.S. Representative (1958-2015),Male,United States Of America,Politician,1958,2015.0,natural causes,57.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q24051,Gloria Dickson,American stage and screen actress,Female,United States Of America,Artist,1917,1945.0,accident,28.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q24078,La Jana,Austro-German dancer and actress,Female,Germany,Artist,1905,1940.0,natural causes,35.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q24261,Jack Ritchie,American writer,Male,United States Of America,Artist,1922,1983.0,natural causes,61.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q24829,Orson Welles,"American actor, director, writer and producer",Male,United States Of America,Artist,1915,1985.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q24842,Ulla Jacobsson,Swedish actress (1929-1982),Female,Sweden; Austria,Artist,1929,1982.0,natural causes,53.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q24881,Laura Soveral,Portuguese actress,Female,Portugal,Artist,1933,2018.0,natural causes,85.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q24962,Graham Chapman,"English comedian, writer and actor (1941-1989)",Male,United Kingdom,Artist,1941,1989.0,natural causes,48.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q25080,Ilya Oleynikov,Russian comic actor and television personality,Male,Russia; Soviet Union,Artist,1947,2012.0,natural causes,65.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q25106,Fabrizio De André,Italian recording artist; singer-songwriter,Male,Italy; Kingdom Of Italy,Artist,1940,1999.0,natural causes,59.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q25120,Pier Paolo Pasolini,"Italian film director, poet, writer and intellectual",Male,Italy; Kingdom Of Italy; Kingdom Of Italy,Researcher,1922,1975.0,homicide,53.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q25161,Roald Dahl,"Mostly Norwegian but a little bit British novelist, short story writer, poet, fighter pilot, and screenwriter",Male,Wales; United Kingdom,Artist,1916,1990.0,natural causes,74.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q25310,Robert F. Kennedy,American politician and brother of John F. Kennedy (1925-1968),Male,United States Of America,Artist,1925,1968.0,homicide,43.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q25593,Ulrich Kiesow,game creator,Male,Germany,Artist,1949,1997.0,natural causes,48.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q25649,Saul Alinsky,American community organizer and writer,Male,United States Of America,Artist,1909,1972.0,natural causes,63.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q25871,Michael Wilson,screenwriter (1914-1978),Male,United States Of America,Artist,1914,1978.0,natural causes,64.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q25981,Michael J. Smith,American astronaut,Male,United States Of America,Astronaut; test pilot; naval officer,1945,1986.0,accident,41.0,0,0,0,0,0,0,1,1,0,1,1,0,41.0,1,1
Q26047,Leonid Kmit,Russian actor (1908-1982),Male,Soviet Union; Russian Empire; Russian Soviet Federative Socialist Republic,Artist,1908,1982.0,natural causes,74.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q26062,Robert Bolt,English playwright (1924–1995),Male,United Kingdom,Artist,1924,1995.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q26099,Chris Wood,British rock musician; member of the English rock band Traffic,Male,United Kingdom,Artist,1944,1983.0,natural causes,39.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q26118,Jack Hawkins,British actor who worked on stage and in film from the 1930s until the 1970s,Male,United Kingdom,Artist,1910,1973.0,natural causes,63.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q26208,Carlo Lizzani,"Italian film director, screenwriter and critic",Male,Italy; Kingdom Of Italy,Artist,1922,2013.0,suicide,91.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q26566,Stanford R. Ovshinsky,prolific American inventor and scientist,Male,United States Of America,Researcher,1922,2012.0,natural causes,90.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q26848,Leon Allen White,American professional wrestler (1955-2018),Male,United States Of America,Artist,1955,2018.0,natural causes,63.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q26852,Roger Pierre,French comedic actor,Male,France,Artist,1923,2010.0,natural causes,87.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q27351,Senkichi Taniguchi,Japanese film director and screenwriter,Male,Japan,Artist,1912,2007.0,natural causes,95.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q27363,Tatsuo Shimabuku,founder of Isshin-ryū,Male,Japan,Karateka,1908,1975.0,natural causes,67.0,0,0,0,0,0,0,1,1,1,0,1,0,70.2,2,2
Q27743,Lonnie Donegan,Scottish-born skiffle musician,Male,United Kingdom,Artist,1931,2002.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q27826,Zhang Yang,Chinese general of the People's Liberation Army (1951-2017),Male,People'S Republic Of China,Politician,1951,2017.0,suicide,66.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q28085,Adolf Eichmann,German-Austrian SS officer and one of the major organizers of the Holocaust (1906-1962),Male,Austria; Nazi Germany; Weimar Republic,Politician,1906,1962.0,capital punishment,56.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q28189,Abdus Salam,"theoretical physicist, and Nobel Prize in Physics recipient",Male,Pakistan; British Raj,Researcher,1926,1996.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q28517,Todor Zhivkov,communist head of state of the People's Republic of Bulgaria (1911-1998),Male,Bulgaria; People'S Republic Of Bulgaria; Kingdom Of Bulgaria,Politician,1911,1998.0,natural causes,87.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q28740,Ian Porterfield,British footballer (1946-2007),Male,United Kingdom,Athlete,1946,2007.0,natural causes,61.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q29092,Desmond Llewelyn,Welsh actor (1914-1999),Male,Wales; United Kingdom,Artist,1914,1999.0,accident,85.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q29365,Mutsuko Miki,Japanese activist,Female,Japan,Human rights activist; peace activist,1917,2012.0,natural causes,95.0,1,0,0,0,0,0,1,1,1,1,1,0,95.0,2,2
Q29544,Delia Derbyshire,English musician and composer of electronic music,Female,United Kingdom,Artist,1937,2001.0,natural causes,64.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q29604,Yinka Dare,Nigerian basketball player,Male,Nigeria,Athlete,1972,2004.0,natural causes,32.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q29621,J. Neil Schulman,American novelist,Male,United States Of America,Artist,1953,2019.0,natural causes,66.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q30587,Stan Getz,American jazz saxophonist,Male,United States Of America,Artist,1927,1991.0,natural causes,64.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q31073,Walter Cronkite,American broadcast journalist,Male,United States Of America,Journalist,1916,2009.0,natural causes,93.0,0,0,0,0,0,0,1,0,0,0,0,0,57.8,2,1
Q31083,Wilma Rudolph,African American athlete,Female,United States Of America,Sprinter,1940,1994.0,natural causes,54.0,1,0,0,0,0,1,0,0,0,0,0,0,63.7,1,1
Q31221,Evelyn Brent,stage and film actress from the United States,Female,United States Of America,Artist,1901,1975.0,natural causes,74.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q31225,Mark Robson,"film director, producer, and editor from Canada",Male,Canada,Artist,1913,1978.0,natural causes,65.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q31442,Emiliano Sala,Argentine association football player (1990-2019),Male,Argentina,Athlete,1990,2019.0,accident,29.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q31481,Pierre Barouh,French writer-composer-singer,Male,France,Athlete,1934,2016.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q31737,Yi Chong-jun,South Korean writer,Male,South Korea,Artist,1939,2008.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q32258,James Joseph Dresnok,American defector to North Korea,Male,United States Of America,Artist,1941,2016.0,natural causes,75.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q32337,Lita Grey,American actress (1908-1995),Female,United States Of America,Artist,1908,1995.0,natural causes,87.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q32749,Choi Yo-sam,South Korean boxer,Male,South Korea,Athlete,1973,2008.0,accident,35.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q32923,Rituparno Ghosh,"Indian film director, actor, writer and lyricist",Male,India,Artist,1963,2013.0,natural causes,50.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q33637,Marcel Reich-Ranicki,Polish-born German literary critic,Male,Poland; Germany,Artist,1920,2013.0,natural causes,93.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q33817,Edmund Hillary,New Zealand mountaineer,Male,New Zealand,Politician,1919,2008.0,natural causes,89.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q34012,Marlon Brando,"American actor, film director, and activist (1924-2004)",Male,United States Of America,Artist,1924,2004.0,natural causes,80.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q34060,Yitzhak Rabin,"Israeli politician, statesman and general (1922-1995)",Male,Israel,Politician,1922,1995.0,homicide,73.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q34189,Pablo Neruda,"Chilean poet, diplomat, politician (1904-1973)",Male,Chile,Artist,1904,1973.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q34389,Whitney Houston,"American singer, actress, model, and record producer (1963-2012)",Female,United States Of America,Artist,1963,2012.0,accident,49.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q34453,Boris Yeltsin,"Soviet and Russian politician, 1st President of Russia (1931-2007)",Male,Russia; Soviet Union,Politician,1931,2007.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q34474,Aleksandr Solzhenitsyn,Russian writer,Male,Russia; Soviet Union; Russian Soviet Federative Socialist Republic,Researcher,1918,2008.0,natural causes,90.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q34479,Hirohito,Emperor of Japan from 1926 to 1989,Male,Japan,Researcher,1901,1989.0,natural causes,88.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q34670,Albert Camus,Algerian-French author and journalist (1913-1960),Male,France,Artist,1913,1960.0,accident,47.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q34851,Elizabeth Taylor,"British-American actress, businesswoman, and humanitarian",Female,United States Of America; United States Of America; United Kingdom,Artist,1932,2011.0,natural causes,79.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
